zip	data
68938	227
68939	526
68940	158
68941	346
68942	195
68943	85
68944	520
68945	75
68946	23
68947	281
68948	173
68949	2947
68950	137
68952	52
68954	22
68955	798
68956	422
68957	235
68958	212
68959	1631
68960	87
68961	328
68964	22
68966	192
68967	407
68970	555
68971	163
68972	80
68973	181
68974	125
68975	28
68976	80
68977	108
68978	1065
68979	694
68980	148
68981	88
68982	257
69001	3820
69020	230
69021	594
69022	695
69023	94
69024	467
69025	409
69026	80
69027	13
69028	308
69029	140
69030	91
69032	203
69033	1050
69034	308
69036	26
69037	29
69038	164
69039	39
69040	237
69041	63
69042	7
69043	232
69044	266
69045	354
69046	117
69101	12052
69120	440
69121	143
69122	297
69123	360
69125	150
69127	363
69128	156
69129	558
69130	2208
69131	357
69132	41
69133	175
69134	131
69135	9
69138	1720
69140	732
69141	202
69142	44
69143	661
69144	74
69145	1210
69146	165
69147	301
69148	44
69149	328
69150	129
69151	298
69152	350
69153	2870
69154	540
69155	416
69156	281
69157	37
69161	39
69162	3286
69163	335
69165	737
69166	307
69167	155
69168	95
69169	237
69170	116
69171	0
69201	1621
69210	939
69211	124
69212	162
69214	88
69216	83
69217	191
69218	174
69219	30
69220	41
69221	29
69301	4047
69331	4
69333	95
69334	907
69335	14
69336	854
69337	2608
69339	651
69340	50
69341	4289
69343	1013
69345	171
69346	196
69347	560
69348	534
69350	168
69351	79
69352	320
69353	33
69354	70
69355	66
69356	914
69357	1470
69358	889
69360	469
69361	7252
69365	11
69366	113
69367	65
70001	17695
70002	8773
70003	16429
70005	11462
70006	6017
70030	1359
70031	536
70032	1858
70036	287
70037	5987
70038	29
70039	803
70040	463
70041	934
70043	7914
70047	4848
70049	611
70050	0
70051	638
70052	980
70053	7042
70056	14847
70057	1337
70058	14751
70062	6251
70065	19979
70067	912
70068	11822
70070	5190
70071	1168
70072	21088
70075	1788
70076	44
70079	1231
70080	348
70082	95
70083	753
70084	2033
70085	1697
70086	608
70087	2373
70090	2858
70091	82
70092	2403
70094	12475
70112	2395
70113	3994
70114	9358
70115	13817
70116	5622
70117	11882
70118	12674
70119	17429
70121	5450
70122	15040
70123	13174
70124	7977
70125	6489
70126	10549
70127	9646
70128	7703
70129	3075
70130	7144
70131	10223
70139	0
70148	43
70163	0
70301	19385
70310	0
70339	1993
70340	62
70341	1495
70342	1689
70343	1918
70344	2002
70345	3460
70346	3643
70352	145
70353	275
70354	1549
70355	379
70356	640
70357	938
70358	354
70359	3503
70360	11206
70363	9357
70364	11039
70372	905
70373	2361
70374	2411
70375	51
70377	1188
70380	8070
70390	2837
70391	49
70392	2980
70393	84
70394	5523
70395	1711
70397	271
70401	8454
70402	0
70403	12006
70420	2899
70422	5052
70426	1977
70427	6875
70431	2013
70433	17186
70435	8209
70436	135
70437	3216
70438	8047
70441	2169
70442	93
70443	2780
70444	3610
70445	3706
70446	2382
70447	5764
70448	9744
70449	1325
70450	1210
70451	73
70452	4905
70453	468
70454	12614
70455	1101
70456	869
70457	0
70458	15697
70460	8221
70461	11988
70462	2113
70463	39
70464	96
70465	173
70466	3245
70471	9460
70501	10686
70503	11918
70506	18721
70507	7316
70508	16749
70510	9757
70512	3992
70513	12
70514	790
70515	1131
70516	445
70517	9875
70518	6167
70519	66
70520	7918
70522	107
70523	183
70524	104
70525	5076
70526	7184
70528	974
70529	5774
70531	574
70532	1088
70533	2653
70534	223
70535	6792
70537	132
70538	5046
70541	429
70542	1259
70543	1477
70544	3876
70546	6038
70548	3606
70549	1292
70550	38
70551	296
70552	438
70554	2277
70555	3037
70556	316
70558	24
70559	894
70560	14279
70563	7944
70570	14788
70575	18
70576	360
70577	1510
70578	5877
70580	134
70581	354
70582	7822
70583	3987
70584	2329
70585	89
70586	7161
70589	1224
70591	1986
70592	10785
70601	12732
70605	15699
70607	10256
70609	0
70611	7796
70615	4296
70629	0
70630	690
70631	154
70632	79
70633	2633
70634	9779
70637	399
70638	261
70639	205
70640	129
70643	104
70644	214
70645	289
70646	104
70647	4049
70648	2387
70650	114
70651	160
70652	746
70653	1359
70654	60
70655	991
70656	1462
70657	1713
70658	232
70659	552
70660	472
70661	628
70662	218
70663	10634
70665	4711
70668	2101
70669	3646
70706	7635
70710	2784
70711	1950
70712	142
70714	6112
70715	274
70719	1476
70721	132
70722	2171
70723	378
70725	515
70726	22211
70729	368
70730	1358
70732	443
70733	588
70734	2988
70736	165
70737	19116
70739	4962
70740	369
70743	249
70744	1802
70747	224
70748	1522
70749	700
70750	488
70752	243
70753	281
70754	4316
70755	595
70756	270
70757	1095
70759	495
70760	2608
70761	304
70762	268
70763	1721
70764	6002
70767	5785
70769	16440
70770	1211
70772	418
70773	14
70774	3454
70775	3634
70776	1598
70777	1527
70778	1061
70780	399
70782	55
70783	1154
70785	7941
70786	0
70787	80
70788	1474
70789	311
70791	11224
70801	214
70802	9816
70803	0
70805	9167
70806	12260
70807	5499
70808	16055
70809	11762
70810	16236
70811	4605
70812	3552
70813	0
70814	4490
70815	10933
70816	18285
70817	13627
70818	3928
70819	1573
70820	8919
70825	0
70836	321
71001	1867
71002	75
71003	323
71004	169
71006	5592
71007	641
71008	176
71009	36
71016	659
71018	497
71019	2879
71021	237
71023	1191
71024	455
71027	465
71028	623
71029	70
71030	547
71031	320
71032	948
71033	1650
71034	109
71037	7744
71038	1579
71039	752
71040	2375
71043	189
71044	330
71045	270
71046	294
71047	4054
71048	80
71049	1345
71051	1097
71052	3393
71055	7270
71060	1064
71061	784
71063	291
71064	1444
71065	414
71066	3
71067	968
71068	1370
71069	271
71070	485
71071	1001
71072	563
71073	928
71075	2323
71078	2911
71079	109
71082	1701
71101	3306
71103	2342
71104	5552
71105	9471
71106	12707
71107	11622
71108	7265
71109	7357
71110	945
71111	17444
71112	12727
71115	6726
71118	9111
71119	4678
71129	5492
71201	9429
71202	8852
71203	14899
71209	0
71212	0
71218	0
71219	419
71220	7857
71222	1131
71223	190
71225	3060
71226	734
71227	1487
71229	637
71230	0
71232	2192
71233	63
71234	1655
71235	1850
71237	403
71238	1089
71241	3057
71242	18
71243	67
71245	1356
71247	483
71250	28
71251	2793
71253	178
71254	2154
71256	281
71259	787
71260	1284
71261	685
71263	2740
71264	391
71266	573
71268	997
71269	4291
71270	12778
71272	0
71275	1266
71276	108
71277	703
71279	26
71280	1981
71282	2758
71286	226
71291	13767
71292	8510
71295	5197
71301	6819
71302	5079
71303	9282
71316	18
71320	77
71322	2317
71323	325
71325	441
71326	381
71327	1482
71328	3022
71330	25
71331	354
71333	211
71334	3000
71336	592
71339	0
71340	397
71341	1049
71342	2894
71343	2435
71345	35
71346	1110
71350	1774
71351	4400
71353	642
71354	423
71355	937
71356	198
71357	668
71358	411
71359	0
71360	13767
71362	806
71366	633
71367	785
71368	539
71369	892
71371	518
71373	2441
71375	328
71378	849
71401	20
71403	1445
71404	365
71405	1952
71406	33
71407	485
71409	2089
71410	27
71411	1211
71414	53
71415	133
71416	309
71417	1800
71418	2032
71419	695
71422	687
71423	1824
71424	516
71425	10
71426	40
71427	55
71428	0
71429	1326
71430	934
71432	338
71433	1536
71434	31
71435	1476
71438	385
71439	527
71441	277
71446	8630
71447	397
71449	3347
71450	364
71452	29
71454	1135
71455	65
71456	480
71457	9726
71459	3247
71461	1025
71462	592
71463	2792
71465	1103
71466	183
71467	1964
71468	243
71469	966
71472	1
71473	164
71474	150
71475	0
71479	194
71480	188
71483	3183
71485	1040
71486	1820
71497	193
71601	4884
71602	5993
71603	11487
71630	208
71631	196
71635	4127
71638	1107
71639	2368
71640	1079
71642	244
71643	507
71644	229
71646	2408
71647	534
71651	15
71652	319
71653	1814
71654	1737
71655	5710
71658	181
71659	16
71660	386
71661	30
71662	12
71663	214
71665	1825
71666	8
71667	2636
71670	532
71671	2962
71674	239
71675	843
71676	214
71677	70
71678	12
71701	6608
71720	806
71721	0
71722	36
71724	114
71725	130
71726	511
71728	20
71730	11449
71740	571
71742	1687
71743	1350
71744	1078
71745	36
71747	296
71748	33
71749	1149
71751	252
71752	324
71753	5748
71758	66
71759	158
71762	1159
71763	568
71764	547
71765	1003
71766	192
71770	1412
71772	9
71801	5484
71820	24
71822	3179
71823	35
71825	128
71826	379
71827	320
71831	51
71832	3667
71833	880
71834	590
71835	459
71836	1215
71837	1561
71838	595
71839	195
71841	272
71842	724
71845	673
71846	1015
71847	124
71851	707
71852	3840
71853	131
71854	13965
71855	164
71857	2050
71858	793
71859	109
71860	869
71861	898
71862	313
71864	38
71865	90
71866	151
71901	12495
71909	9343
71913	20876
71921	1243
71922	68
71923	5842
71929	1836
71933	496
71935	349
71937	734
71940	588
71941	814
71942	49
71943	1556
71944	314
71945	690
71949	509
71950	305
71952	18
71953	5652
71956	615
71957	1385
71958	1007
71959	276
71960	461
71961	514
71962	321
71964	2016
71965	102
71968	1639
71969	118
71970	282
71971	236
71972	150
71973	423
71998	0
71999	0
72001	257
72002	7631
72003	319
72004	282
72005	24
72006	979
72007	3501
72010	2111
72011	1680
72012	5204
72013	762
72014	16
72015	11222
72016	1137
72017	121
72019	11523
72020	1167
72021	1552
72022	7236
72023	13854
72024	1564
72025	314
72026	100
72027	508
72028	6
72029	648
72030	205
72031	2822
72032	13378
72034	20944
72035	0
72036	282
72038	44
72039	793
72040	1026
72041	520
72042	1967
72044	486
72045	434
72046	1694
72047	338
72048	28
72051	174
72052	43
72053	0
72055	245
72057	495
72058	6488
72059	11
72060	274
72061	79
72063	621
72064	1031
72065	2064
72066	81
72067	1216
72068	249
72069	438
72070	671
72072	149
72073	313
72074	42
72075	9
72076	15592
72079	134
72080	239
72081	2633
72082	741
72083	119
72084	338
72085	88
72086	4563
72087	704
72088	1413
72099	0
72101	1335
72102	1158
72103	5618
72104	8211
72106	2201
72107	44
72108	0
72110	4303
72111	495
72112	3854
72113	11583
72114	5322
72116	10031
72117	5753
72118	9680
72119	0
72120	14157
72121	1097
72122	523
72123	119
72125	336
72126	1307
72127	1172
72128	267
72129	539
72130	108
72131	1745
72132	1273
72133	0
72134	202
72135	1394
72136	768
72137	826
72139	111
72140	104
72141	221
72142	922
72143	13053
72150	4800
72152	166
72153	1510
72156	348
72157	559
72160	3521
72165	22
72166	81
72167	507
72168	112
72169	34
72170	92
72173	3730
72175	115
72176	3099
72178	19
72179	146
72180	19
72181	29
72182	36
72183	0
72199	16
72201	464
72202	5662
72204	12423
72205	10473
72206	8197
72207	5022
72209	12180
72210	6350
72211	10841
72212	5344
72223	11104
72227	4939
72301	9579
72311	28
72313	0
72315	7977
72320	30
72322	32
72324	837
72325	1
72326	845
72327	481
72328	26
72329	0
72330	151
72331	792
72332	37
72333	145
72335	5360
72338	2
72339	74
72340	21
72341	94
72342	1633
72346	192
72347	324
72348	987
72350	430
72351	329
72352	7
72353	30
72354	910
72355	771
72358	377
72359	103
72360	1919
72364	6022
72365	997
72366	655
72367	0
72368	435
72369	0
72370	2825
72372	606
72373	401
72374	239
72376	628
72377	33
72379	25
72383	17
72384	221
72386	543
72387	0
72389	164
72390	2596
72391	23
72392	148
72394	128
72395	504
72396	4913
72401	17070
72404	11732
72405	6438
72410	186
72411	1076
72412	173
72413	215
72414	130
72415	417
72416	2154
72417	2175
72419	561
72421	225
72422	1783
72424	45
72425	165
72426	83
72427	20
72428	45
72429	116
72430	215
72431	141
72432	2401
72433	1126
72434	850
72435	137
72436	352
72437	1403
72438	957
72440	86
72441	21
72442	1549
72443	1108
72444	670
72445	22
72447	752
72449	56
72450	15631
72453	110
72454	1916
72455	5007
72456	232
72457	87
72458	221
72459	558
72460	339
72461	1612
72462	161
72464	5
72466	543
72467	17
72469	486
72470	138
72471	436
72472	3806
72473	878
72476	2848
72478	68
72479	398
72482	587
72501	9785
72512	965
72513	998
72515	0
72517	34
72519	956
72520	217
72521	1850
72522	86
72523	339
72524	146
72526	52
72527	335
72528	196
72529	2132
72530	721
72531	288
72532	445
72533	131
72534	664
72536	196
72537	320
72538	274
72539	93
72540	34
72542	1491
72543	5398
72544	469
72546	9
72550	259
72553	33
72554	1045
72555	115
72556	1328
72560	3234
72561	283
72562	1007
72564	198
72565	379
72566	170
72567	88
72568	611
72569	242
72571	179
72572	136
72573	157
72576	1553
72577	341
72578	59
72579	600
72581	424
72583	572
72584	112
72585	123
72587	5
72601	12446
72611	634
72615	10
72616	4002
72617	96
72619	781
72623	208
72624	152
72626	661
72628	368
72629	162
72630	40
72631	2001
72632	2063
72633	679
72634	2087
72635	1446
72636	2
72638	2348
72639	231
72640	193
72641	888
72642	941
72644	938
72645	584
72648	172
72650	1748
72651	642
72653	13418
72655	154
72658	773
72660	258
72661	393
72662	1146
72663	154
72666	82
72668	205
72669	55
72670	58
72672	107
72675	487
72677	293
72679	60
72680	464
72682	128
72683	161
72685	563
72686	49
72687	2795
72701	17853
72703	16251
72704	12898
72712	14485
72713	10086
72714	5430
72715	7553
72717	428
72718	1709
72719	6610
72721	349
72722	1072
72727	2490
72729	69
72730	3924
72732	2094
72734	3089
72736	2410
72738	781
72739	222
72740	3614
72742	248
72744	1994
72745	4926
72747	10
72749	51
72751	3414
72752	131
72753	3832
72756	15366
72758	16662
72760	84
72761	8390
72762	16303
72764	19436
72768	492
72769	369
72773	555
72774	2582
72776	252
72801	6579
72802	8943
72821	742
72823	2330
72824	765
72826	2
72827	63
72828	58
72829	0
72830	6052
72832	281
72833	1152
72834	4053
72835	335
72837	3469
72838	92
72839	181
72840	849
72841	90
72842	356
72843	798
72845	401
72846	1624
72847	1161
72851	258
72852	64
72853	1024
72854	279
72855	2565
72856	189
72857	560
72858	1099
72860	107
72863	639
72865	449
72901	8778
72903	11253
72904	7720
72905	0
72908	5949
72916	4403
72921	4694
72923	2273
72926	283
72927	3270
72928	314
72930	103
72932	745
72933	2259
72934	361
72935	208
72936	5674
72937	1475
72938	453
72940	674
72941	1809
72943	962
72944	1041
72945	216
72946	1459
72947	1559
72948	179
72949	3696
72950	233
72951	292
72952	946
72955	252
72956	12971
72958	2575
72959	1293
73001	19
73002	359
73003	9270
73004	318
73005	2666
73006	1023
73007	1150
73008	7912
73009	328
73010	7397
73011	206
73012	15708
73013	21621
73014	420
73015	907
73016	755
73017	468
73018	7986
73019	0
73020	9315
73021	151
73022	0
73024	230
73025	5448
73026	4116
73027	591
73028	1381
73029	497
73030	1570
73031	18
73032	82
73033	133
73034	17473
73036	7038
73038	584
73040	576
73041	128
73042	360
73043	67
73044	9058
73045	4045
73047	1866
73048	880
73049	2451
73050	86
73051	2781
73052	2357
73053	207
73054	1790
73055	3883
73056	227
73057	961
73058	82
73059	1124
73061	643
73062	480
73063	358
73064	9728
73065	4269
73066	78
73067	677
73068	4649
73069	11631
73070	0
73071	17765
73072	19399
73073	340
73074	416
73075	3628
73077	2403
73078	4601
73079	215
73080	3731
73082	1053
73084	2595
73086	3082
73089	4827
73090	222
73092	283
73093	1407
73095	722
73096	5488
73097	45
73098	1292
73099	31223
73102	1351
73103	3111
73104	2206
73105	3018
73106	5190
73107	11118
73108	5596
73109	7324
73110	14348
73111	4743
73112	14886
73114	8146
73115	8457
73116	4535
73117	2844
73118	6829
73119	10554
73120	17856
73121	1232
73122	5328
73127	9594
73128	2724
73129	6609
73130	8555
73131	1464
73132	11607
73134	3915
73135	8906
73139	7741
73141	1054
73142	7401
73145	670
73149	1977
73150	2035
73151	646
73159	12730
73160	23883
73162	11641
73165	2673
73169	1004
73170	16127
73173	1400
73179	2975
73401	14240
73425	56
73430	546
73432	390
73433	993
73434	189
73435	18
73436	44
73437	16
73438	1337
73439	2792
73440	88
73441	54
73442	128
73443	1183
73444	62
73446	2894
73447	427
73448	2107
73449	1363
73450	541
73453	242
73455	219
73456	669
73458	309
73459	603
73460	1592
73461	264
73463	1481
73481	341
73487	61
73488	8
73491	312
73501	7315
73503	1746
73505	19090
73507	8599
73520	43
73521	8190
73523	0
73526	693
73527	1948
73528	207
73529	1748
73530	153
73531	131
73532	159
73533	11116
73537	181
73538	2301
73539	81
73540	126
73541	1506
73542	1558
73543	785
73544	71
73546	505
73547	498
73548	197
73549	130
73550	837
73551	8
73552	535
73553	6
73554	1333
73555	70
73556	44
73557	120
73559	171
73560	315
73562	196
73564	143
73565	357
73566	605
73567	307
73568	418
73569	178
73570	329
73571	30
73572	1158
73573	948
73601	3776
73620	508
73622	120
73624	700
73625	158
73626	374
73627	192
73628	677
73632	1137
73638	58
73639	258
73641	194
73642	54
73644	6039
73645	391
73646	109
73647	253
73650	359
73651	1550
73654	333
73655	366
73658	118
73659	58
73660	147
73661	186
73662	1622
73663	386
73664	504
73666	157
73667	179
73668	10
73669	531
73673	216
73701	8997
73703	12074
73705	0
73716	249
73717	2649
73718	205
73719	45
73720	102
73722	146
73724	308
73726	165
73727	34
73728	745
73729	253
73730	285
73731	70
73733	64
73734	327
73735	307
73736	250
73737	1538
73738	349
73739	201
73741	173
73742	1398
73743	35
73744	91
73746	12
73747	115
73749	205
73750	2648
73753	194
73754	395
73755	336
73756	136
73757	48
73758	120
73759	513
73760	156
73761	154
73762	709
73763	667
73764	104
73766	387
73768	579
73770	9
73771	135
73772	1156
73773	701
73801	6190
73832	466
73834	585
73835	121
73838	247
73840	178
73841	220
73842	220
73843	346
73844	118
73848	654
73851	46
73852	954
73853	164
73855	74
73857	436
73858	512
73859	548
73860	508
73901	38
73931	234
73932	652
73933	445
73937	69
73938	199
73939	381
73942	4622
73944	133
73945	856
73946	6
73947	172
73949	466
73950	391
73951	351
73960	4
74001	107
74002	652
74003	5471
74006	10838
74008	11725
74010	4008
74011	12473
74012	24777
74014	14836
74015	3312
74016	2198
74017	10966
74019	7783
74020	2889
74021	8049
74022	783
74023	4671
74026	292
74027	342
74028	641
74029	2023
74030	1355
74032	738
74033	4761
74034	48
74035	1264
74036	2560
74037	8227
74038	807
74039	1467
74041	972
74042	143
74044	3017
74045	116
74046	36
74047	2501
74048	2200
74050	131
74051	700
74052	414
74053	1900
74054	305
74055	18686
74056	2011
74058	1402
74059	2432
74060	125
74061	812
74062	337
74063	11945
74066	12518
74068	23
74070	5682
74071	89
74072	657
74073	1948
74074	12785
74075	10818
74077	0
74078	0
74079	1770
74080	1002
74081	657
74082	118
74083	359
74084	197
74085	982
74103	581
74104	5412
74105	13080
74106	6875
74107	7750
74108	2867
74110	5104
74112	9383
74114	7350
74115	8355
74116	1390
74117	11
74119	2416
74120	2818
74126	3691
74127	6525
74128	4501
74129	7150
74130	780
74131	928
74132	4349
74133	21200
74134	8354
74135	9524
74136	14764
74137	11592
74145	7405
74146	5726
74171	0
74301	4000
74330	1027
74331	3340
74332	688
74333	395
74337	1787
74338	1898
74339	835
74340	78
74342	835
74343	1336
74344	6597
74346	2845
74347	1057
74349	365
74350	303
74352	2307
74354	6542
74358	89
74359	70
74360	9
74361	6678
74363	1020
74364	602
74365	1609
74366	559
74367	223
74368	25
74369	661
74370	1446
74401	6711
74403	11338
74421	1545
74422	391
74423	333
74425	415
74426	3699
74427	610
74428	305
74429	5942
74430	270
74431	328
74432	4026
74434	3685
74435	1160
74436	1938
74437	3694
74438	158
74441	2085
74442	272
74445	1104
74446	169
74447	6042
74450	677
74451	1812
74452	144
74454	1228
74455	1122
74456	36
74457	140
74458	36
74459	29
74460	195
74462	2905
74463	47
74464	11846
74467	5624
74468	101
74469	703
74470	655
74471	559
74472	247
74477	8
74501	11361
74521	20
74522	90
74523	2308
74525	3372
74528	49
74530	81
74531	317
74533	329
74534	60
74535	43
74536	644
74538	1510
74540	62
74543	196
74546	240
74547	1202
74549	40
74552	373
74553	535
74554	844
74555	207
74556	124
74557	238
74558	152
74560	170
74561	754
74562	258
74563	774
74565	158
74567	33
74569	199
74570	454
74571	1395
74572	279
74574	465
74576	99
74577	127
74578	2270
74601	7059
74604	4857
74630	227
74631	2639
74632	212
74633	149
74636	74
74637	612
74640	101
74641	259
74643	173
74644	186
74646	91
74647	1208
74650	199
74651	341
74652	391
74653	1422
74701	10117
74720	139
74721	0
74722	60
74723	518
74724	44
74726	795
74727	888
74728	3985
74729	1037
74730	2198
74731	632
74733	1161
74734	349
74735	661
74736	309
74737	12
74738	161
74740	760
74741	366
74743	3447
74745	3647
74747	117
74748	222
74750	60
74753	0
74754	171
74755	50
74756	288
74759	473
74760	41
74761	14
74764	1201
74766	384
74801	8329
74804	7977
74820	12398
74824	455
74825	725
74826	516
74827	119
74829	234
74830	76
74831	254
74832	322
74833	189
74834	2979
74836	103
74837	66
74839	208
74840	687
74842	91
74843	81
74844	99
74845	133
74848	2133
74849	1168
74850	96
74851	3600
74852	606
74854	649
74855	1575
74856	261
74857	3915
74859	2303
74860	582
74864	1808
74865	700
74866	27
74867	229
74868	4580
74869	272
74871	1000
74872	1230
74873	3993
74875	343
74878	704
74880	736
74881	2051
74883	812
74884	2010
74901	719
74902	1796
74930	683
74931	421
74932	898
74935	63
74936	480
74937	1832
74939	196
74940	790
74941	855
74942	56
74943	33
74944	437
74945	56
74946	14
74947	38
74948	4606
74949	141
74951	629
74953	4254
74954	1778
74955	5565
74956	751
74957	387
74959	2338
74960	4175
74962	1705
74963	217
74964	802
74965	1791
74966	1263
75001	9869
75002	23334
75006	18731
75007	20479
75009	9377
75010	12733
75013	17334
75019	16999
75020	9681
75021	3434
75022	9207
75023	18859
75024	18778
75025	18703
75028	17821
75032	12950
75033	15828
75034	22216
75035	28083
75036	11653
75038	14161
75039	11800
75040	20524
75041	9781
75042	11359
75043	21955
75044	16966
75048	10352
75050	16538
75051	13237
75052	31641
75054	5145
75056	26768
75057	6649
75058	1133
75060	14669
75061	18819
75062	17678
75063	17674
75065	4792
75067	27359
75068	22711
75069	15581
75070	23036
75071	22801
75072	18067
75074	18653
75075	15237
75076	3220
75077	14342
75078	13644
75080	18725
75081	14021
75082	12698
75087	14297
75088	9910
75089	11375
75090	8721
75092	12059
75093	19651
75094	6649
75098	20876
75101	247
75102	529
75103	6245
75104	16724
75105	50
75109	1857
75110	10528
75114	2308
75115	21008
75116	6559
75117	1650
75119	10846
75124	1935
75125	2234
75126	23433
75127	762
75132	0
75134	6885
75135	3265
75137	6793
75140	2955
75141	1398
75142	7070
75143	5447
75144	1365
75146	8935
75147	2865
75148	2598
75149	20054
75150	22675
75152	1824
75153	146
75154	16619
75155	1019
75156	6705
75157	72
75158	1785
75159	6667
75160	8439
75161	2444
75163	1108
75164	206
75165	17870
75166	2186
75167	4236
75169	5869
75172	2033
75173	2737
75180	8373
75181	7947
75182	2654
75189	14660
75201	12039
75202	1798
75203	6091
75204	20712
75205	9410
75206	22556
75207	2342
75208	12557
75209	6828
75210	2717
75211	22520
75212	8724
75214	15637
75215	7461
75216	18811
75217	23923
75218	9790
75219	16540
75220	13794
75223	4364
75224	11675
75225	9057
75226	2860
75227	18282
75228	24299
75229	11698
75230	13370
75231	17605
75232	11186
75233	4734
75234	12417
75235	9218
75236	6983
75237	7856
75238	13265
75240	10649
75241	10212
75243	27388
75244	5664
75246	1273
75247	288
75248	16917
75249	5067
75251	2204
75252	13219
75253	6973
75254	12001
75261	0
75270	0
75287	27632
75390	0
75401	8160
75402	7282
75407	9586
75409	8061
75410	1748
75411	396
75412	179
75413	55
75414	1343
75415	134
75416	1165
75417	1015
75418	4966
75420	577
75421	282
75422	1079
75423	1072
75424	1291
75426	2060
75428	3862
75429	0
75431	644
75432	1197
75433	1204
75434	0
75435	430
75436	839
75437	411
75438	467
75439	395
75440	2828
75441	79
75442	3788
75446	1427
75447	386
75448	239
75449	373
75450	221
75451	549
75452	1564
75453	1102
75454	6084
75455	9430
75457	2010
75459	2076
75460	9811
75462	4388
75468	389
75469	181
75470	86
75471	554
75472	1577
75473	1462
75474	6181
75475	66
75476	538
75477	346
75478	336
75479	683
75480	773
75481	158
75482	9703
75486	1126
75487	450
75488	368
75489	303
75490	1023
75491	2066
75492	140
75493	178
75494	4107
75495	3569
75496	1109
75497	1634
75501	13179
75503	10605
75550	188
75551	4428
75554	863
75555	688
75556	424
75558	865
75559	2294
75560	392
75561	1859
75562	10
75563	1760
75564	14
75565	48
75566	232
75567	1524
75568	997
75569	1331
75570	3268
75571	1027
75572	1260
75573	94
75574	537
75601	5785
75602	6853
75603	2631
75604	12279
75605	15005
75630	1126
75631	888
75633	5070
75638	2241
75639	991
75640	2224
75641	35
75642	25
75643	835
75644	4499
75645	4145
75647	5073
75650	3669
75651	850
75652	4161
75654	4579
75656	1859
75657	3111
75658	16
75659	24
75661	1073
75662	8225
75667	503
75668	955
75669	289
75670	6223
75671	0
75672	6228
75680	0
75681	1075
75682	303
75683	1466
75684	2285
75686	4885
75687	0
75689	30
75691	1724
75692	2018
75693	2009
75694	0
75701	12300
75702	8165
75703	17235
75704	3216
75705	475
75706	3316
75707	5881
75708	2704
75709	2218
75711	0
75750	1146
75751	6312
75752	2711
75754	2595
75755	1832
75756	1683
75757	5077
75758	4208
75759	76
75760	985
75762	5112
75763	2457
75764	59
75765	3250
75766	9482
75770	1081
75771	7620
75773	5706
75778	1262
75779	19
75780	104
75782	34
75783	3271
75784	197
75785	3186
75788	52
75789	3026
75790	1291
75791	5130
75792	1192
75801	6316
75803	5900
75831	1950
75833	1296
75835	4668
75838	124
75839	2184
75840	2607
75844	2033
75845	995
75846	1046
75847	592
75848	30
75849	30
75850	442
75851	772
75852	446
75853	431
75855	1228
75856	67
75858	44
75859	1062
75860	1759
75861	532
75862	4400
75865	0
75884	0
75886	0
75901	10315
75903	71
75904	13106
75925	1334
75926	544
75928	446
75929	520
75930	893
75931	993
75932	570
75933	529
75934	31
75935	4835
75936	289
75937	398
75938	1047
75939	1722
75941	2702
75942	0
75943	461
75944	437
75946	1471
75948	2485
75949	3485
75951	6386
75954	1239
75956	2976
75959	330
75960	385
75961	6314
75962	0
75964	7558
75965	7938
75966	1817
75968	802
75969	1575
75972	2343
75973	1007
75974	999
75975	1316
75976	359
75977	213
75979	3667
75980	1006
76001	11677
76002	9718
76005	2150
76006	12332
76008	7864
76009	6515
76010	18727
76011	10438
76012	10732
76013	13368
76014	10743
76015	6499
76016	11063
76017	16361
76018	8538
76020	12032
76021	14952
76022	5651
76023	2453
76028	26804
76031	5937
76033	10281
76034	9282
76035	1026
76036	11234
76039	17057
76040	11737
76041	239
76043	2706
76044	2965
76048	10571
76049	12334
76050	2475
76051	21350
76052	9837
76053	11906
76054	4519
76055	1210
76058	7267
76059	1834
76060	2951
76061	0
76063	26730
76064	990
76065	14577
76066	1656
76067	7640
76070	388
76071	1428
76073	2433
76077	188
76078	3242
76082	7744
76084	3827
76085	3727
76086	8704
76087	12317
76088	5373
76092	9458
76093	1408
76102	4686
76103	5422
76104	7845
76105	6752
76106	10714
76107	15703
76108	16201
76109	10076
76110	10883
76111	7643
76112	17041
76114	9708
76115	6063
76116	22341
76117	12012
76118	6043
76119	15204
76120	7788
76123	13595
76126	9690
76127	14
76129	0
76131	17869
76132	12524
76133	18820
76134	9949
76135	7615
76137	22519
76140	10049
76148	8168
76155	3625
76164	4445
76177	9303
76179	25205
76180	15236
76182	11496
76201	11635
76203	0
76205	7384
76207	7392
76208	8778
76209	10671
76210	16520
76225	1359
76226	13433
76227	20242
76228	505
76230	3959
76233	1399
76234	7261
76238	154
76239	484
76240	11377
76241	0
76244	24608
76245	753
76247	6264
76248	14432
76249	3277
76250	363
76251	268
76252	1101
76253	64
76255	2256
76258	2925
76259	2032
76261	85
76262	15601
76263	14
76264	435
76265	656
76266	6890
76267	23
76268	91
76270	873
76271	694
76272	1798
76273	4024
76301	6364
76302	5047
76305	2000
76306	5487
76308	8593
76309	5510
76310	7833
76311	716
76351	657
76354	4711
76357	197
76360	1101
76363	63
76364	94
76365	1965
76366	841
76367	3998
76370	176
76371	633
76372	459
76373	74
76374	1803
76377	197
76379	208
76380	1556
76384	4517
76388	85
76389	519
76401	12311
76402	0
76424	3262
